salesRank,globalShipped
31475,
31476,
31477,
31478,
31479,
31480,
31481,
31482,
31483,
31484,
31485,
31486,
31487,
31488,
31489,
31490,
31491,
31492,
31493,
31494,
31495,
31496,
31497,
31498,
31499,
31500,
31501,
31502,
31503,
31504,
31505,
31506,
31507,
31508,
31509,
31510,
31511,
31512,
31513,
31514,
31515,
31516,
31517,
31518,
31519,
31520,
31521,
31522,
31523,
31524,
31525,
31526,
31527,
31528,
31529,
31530,
31531,
31532,
31533,
31534,
31535,
31536,
31537,
31538,
31539,
31540,
31541,
31542,
31543,
31544,
31545,
31546,
31547,
31548,
31549,
31550,
31551,
31552,
31553,
31554,
31555,
31556,
31557,
31558,
31559,
31560,
31561,
31562,
31563,
31564,
31565,
31566,
31567,
31568,
31569,
31570,
31571,
31572,
31573,
31574,
31575,
31576,
31577,
31578,
31579,
31580,
31581,
31582,
31583,
31584,
31585,
31586,
31587,
31588,
31589,
31590,
31591,
31592,
31593,
31594,
31595,
31596,
31597,
31598,
31599,
31600,
31601,
31602,
31603,
31604,
31605,
31606,
31607,
31608,
31609,
31610,
31611,
31612,
31613,
31614,
31615,
31616,
31617,
31618,
31619,
31620,
31621,
31622,
31623,
31624,
31625,
31626,
31627,
31628,
31629,
31630,
31631,
31632,
31633,
31634,
31635,
31636,
31637,
31638,
31639,
31640,
31641,
31642,
31643,
31644,
31645,
31646,
31647,
31648,
31649,
31650,
31651,
31652,
31653,
31654,
31655,
31656,
31657,
31658,
31659,
31660,
31661,
31662,
31663,
31664,
31665,
31666,
31667,
31668,
31669,
31670,
31671,
31672,
31673,
31674,
31675,
31676,
31677,
31678,
31679,
31680,
31681,
31682,
31683,
31684,
31685,
31686,
31687,
31688,
31689,
31690,
31691,
31692,
31693,
31694,
31695,
31696,
31697,
31698,
31699,
31700,
31701,
31702,
31703,
31704,
31705,
31706,
31707,
31708,
31709,
31710,
31711,
31712,
31713,
31714,
31715,
31716,
31717,
31718,
31719,
31720,
31721,
31722,
31723,
31724,
31725,
31726,
31727,
31728,
31729,
31730,
31731,
31732,
31733,
31734,
31735,
31736,
31737,
31738,
31739,
31740,
31741,
31742,
31743,
31744,
31745,
31746,
31747,
31748,
31749,
31750,
31751,
31752,
31753,
31754,
31755,
31756,
31757,
31758,
31759,
31760,
31761,
31762,
31763,
31764,
31765,
31766,
31767,
31768,
31769,
31770,
31771,
31772,
31773,
31774,
31775,
31776,
31777,
31778,
31779,
31780,
31781,
31782,
31783,
31784,
31785,
31786,
31787,
31788,
31789,
31790,
31791,
31792,
31793,
31794,
31795,
31796,
31797,
31798,
31799,
31800,
31801,
31802,
31803,
31804,
31805,
31806,
31807,
31808,
31809,
31810,
31811,
31812,
31813,
31814,
31815,
31816,
31817,
31818,
31819,
31820,
31821,
31822,
31823,
31824,
31825,
31826,
31827,
31828,
31829,
31830,
31831,
31832,
31833,
31834,
31835,
31836,
31837,
31838,
31839,
31840,
31841,
31842,
31843,
31844,
31845,
31846,
31847,
31848,
31849,
31850,
31851,
31852,
31853,
31854,
31855,
31856,
31857,
31858,
31859,
31860,
31861,
31862,
31863,
31864,
31865,
31866,
31867,
31868,
31869,
31870,
31871,
31872,
31873,
31874,
31875,
31876,
31877,
31878,
31879,
31880,
31881,
31882,
31883,
31884,
31885,
31886,
31887,
31888,
31889,
31890,
31891,
31892,
31893,
31894,
31895,
31896,
31897,
31898,
31899,
31900,
31901,
31902,
31903,
31904,
31905,
31906,
31907,
31908,
31909,
31910,
31911,
31912,
31913,
31914,
31915,
31916,
31917,
31918,
31919,
31920,
31921,
31922,
31923,
31924,
31925,
31926,
31927,
31928,
31929,
31930,
31931,
31932,
31933,
31934,
31935,
31936,
31937,
31938,
31939,
31940,
31941,
31942,
31943,
31944,
31945,
31946,
31947,
31948,
31949,
31950,
31951,
31952,
31953,
31954,
31955,
31956,
31957,
31958,
31959,
31960,
31961,
31962,
31963,
31964,
31965,
31966,
31967,
31968,
31969,
31970,
31971,
31972,
31973,
31974,
31975,
31976,
31977,
31978,
31979,
31980,
31981,
31982,
31983,
31984,
31985,
31986,
31987,
31988,
31989,
31990,
31991,
31992,
31993,
31994,
31995,
31996,
31997,
31998,
31999,
32000,
32001,
32002,
32003,
32004,
32005,
32006,
32007,
32008,
32009,
32010,
32011,
32012,
32013,
32014,
32015,
32016,
32017,
32018,
32019,
32020,
32021,
32022,
32023,
32024,
32025,
32026,
32027,
32028,
32029,
32030,
32031,
32032,
32033,
32034,
32035,
32036,
32037,
32038,
32039,
32040,
32041,
32042,
32043,
32044,
32045,
32046,
32047,
32048,
32049,
32050,
32051,
32052,
32053,
32054,
32055,
32056,
32057,
32058,
32059,
32060,
32061,
32062,
32063,
32064,
32065,
32066,
32067,
32068,
32069,
32070,
32071,
32072,
32073,
32074,
32075,
32076,
32077,
32078,
32079,
32080,
32081,
32082,
32083,
32084,
32085,
32086,
32087,
32088,
32089,
32090,
32091,
32092,
32093,
32094,
32095,
32096,
32097,
32098,
32099,
32100,
32101,
32102,
32103,
32104,
32105,
32106,
32107,
32108,
32109,
32110,
32111,
32112,
32113,
32114,
32115,
32116,
32117,
32118,
32119,
32120,
32121,
32122,
32123,
32124,
32125,
32126,
32127,
32128,
32129,
32130,
32131,
32132,
32133,
32134,
32135,
32136,
32137,
32138,
32139,
32140,
32141,
32142,
32143,
32144,
32145,
32146,
32147,
32148,
32149,
32150,
32151,
32152,
32153,
32154,
32155,
32156,
32157,
32158,
32159,
32160,
32161,
32162,
32163,
32164,
32165,
32166,
32167,
32168,
32169,
32170,
32171,
32172,
32173,
32174,
32175,
32176,
32177,
32178,
32179,
32180,
32181,
32182,
32183,
32184,
32185,
32186,
32187,
32188,
32189,
32190,
32191,
32192,
32193,
32194,
32195,
32196,
32197,
32198,
32199,
32200,
32201,
32202,
32203,
32204,
32205,
32206,
32207,
32208,
32209,
32210,
32211,
32212,
32213,
32214,
32215,
32216,
32217,
32218,
32219,
32220,
32221,
32222,
32223,
32224,
32225,
32226,
32227,
32228,
32229,
32230,
32231,
32232,
32233,
32234,
32235,
32236,
32237,
32238,
32239,
32240,
32241,
32242,
32243,
32244,
32245,
32246,
32247,
32248,
32249,
32250,
32251,
32252,
32253,
32254,
32255,
32256,
32257,
32258,
32259,
32260,
32261,
32262,
32263,
32264,
32265,
32266,
32267,
32268,
32269,
32270,
32271,
32272,
32273,
32274,
32275,
32276,
32277,
32278,
32279,
32280,
32281,
32282,
32283,
32284,
32285,
32286,
32287,
32288,
32289,
32290,
32291,
32292,
32293,
32294,
32295,
32296,
32297,
32298,
32299,
32300,
32301,
32302,
32303,
32304,
32305,
32306,
32307,
32308,
32309,
32310,
32311,
32312,
32313,
32314,
32315,
32316,
32317,
32318,
32319,
32320,
32321,
32322,
32323,
32324,
32325,
32326,
32327,
32328,
32329,
32330,
32331,
32332,
32333,
32334,
32335,
32336,
32337,
32338,
32339,
32340,
32341,
32342,
32343,
32344,
32345,
32346,
32347,
32348,
32349,
32350,
32351,
32352,
32353,
32354,
32355,
32356,
32357,
32358,
32359,
32360,
32361,
32362,
32363,
32364,
32365,
32366,
32367,
32368,
32369,
32370,
32371,
32372,
32373,
32374,
32375,
32376,
32377,
32378,
32379,
32380,
32381,
32382,
32383,
32384,
32385,
32386,
32387,
32388,
32389,
32390,
32391,
32392,
32393,
32394,
32395,
32396,
32397,
32398,
32399,
32400,
32401,
32402,
32403,
32404,
32405,
32406,
32407,
32408,
32409,
32410,
32411,
32412,
32413,
32414,
32415,
32416,
32417,
32418,
32419,
32420,
32421,
32422,
32423,
32424,
32425,
32426,
32427,
32428,
32429,
32430,
32431,
32432,
32433,
32434,
32435,
32436,
32437,
32438,
32439,
32440,
32441,
32442,
32443,
32444,
32445,
32446,
32447,
32448,
32449,
32450,
32451,
32452,
32453,
32454,
32455,
32456,
32457,
32458,
32459,
32460,
32461,
32462,
32463,
32464,
32465,
32466,
32467,
32468,
32469,
32470,
32471,
32472,
32473,
32474,
32475,
32476,
32477,
32478,
32479,
32480,
32481,
32482,
32483,
32484,
32485,
32486,
32487,
32488,
32489,
32490,
32491,
32492,
32493,
32494,
32495,
32496,
32497,
32498,
32499,
32500,
32501,
32502,
32503,
32504,
32505,
32506,
32507,
32508,
32509,
32510,
32511,
32512,
32513,
32514,
32515,
32516,
32517,
32518,
32519,
32520,
32521,
32522,
32523,
32524,
32525,
32526,
32527,
32528,
32529,
32530,
32531,
32532,
32533,
32534,
32535,
32536,
32537,
32538,
32539,
32540,
32541,
32542,
32543,
32544,
32545,
32546,
32547,
32548,
32549,
32550,
32551,
32552,
32553,
32554,
32555,
32556,
32557,
32558,
32559,
32560,
32561,
32562,
32563,
32564,
32565,
32566,
32567,
32568,
32569,
32570,
32571,
32572,
32573,
32574,
32575,
32576,
32577,
32578,
32579,
32580,
32581,
32582,
32583,
32584,
32585,
32586,
32587,
32588,
32589,
32590,
32591,
32592,
32593,
32594,
32595,
32596,
32597,
32598,
32599,
32600,
32601,
32602,
32603,
32604,
32605,
32606,
32607,
32608,
32609,
32610,
32611,
32612,
32613,
32614,
32615,
32616,
32617,
32618,
32619,
32620,
32621,
32622,
32623,
32624,
32625,
32626,
32627,
32628,
32629,
32630,
32631,
32632,
32633,
32634,
32635,
32636,
32637,
32638,
32639,
32640,
32641,
32642,
32643,
32644,
32645,
32646,
32647,
32648,
32649,
32650,
32651,
32652,
32653,
32654,
32655,
32656,
32657,
32658,
32659,
32660,
32661,
32662,
32663,
32664,
32665,
32666,
32667,
32668,
32669,
32670,
32671,
32672,
32673,
32674,
32675,
32676,
32677,
32678,
32679,
32680,
32681,
32682,
32683,
32684,
32685,
32686,
32687,
32688,
32689,
32690,
32691,
32692,
32693,
32694,
32695,
32696,
32697,
32698,
32699,
32700,
32701,
32702,
32703,
32704,
32705,
32706,
32707,
32708,
32709,
32710,
32711,
32712,
32713,
32714,
32715,
32716,
32717,
32718,
32719,
32720,
32721,
32722,
32723,
32724,
32725,
32726,
32727,
32728,
32729,
32730,
32731,
32732,
32733,
32734,
32735,
32736,
32737,
32738,
32739,
32740,
32741,
32742,
32743,
32744,
32745,
32746,
32747,
32748,
32749,
32750,
32751,
32752,
32753,
32754,
32755,
32756,
32757,
32758,
32759,
32760,
32761,
32762,
32763,
32764,
32765,
32766,
32767,
32768,
32769,
32770,
32771,
32772,
32773,
32774,
32775,
32776,
32777,
32778,
32779,
32780,
32781,
32782,
32783,
32784,
32785,
32786,
32787,
32788,
32789,
32790,
32791,
32792,
32793,
32794,
32795,
32796,
32797,
32798,
32799,
32800,
32801,
32802,
32803,
32804,
32805,
32806,
32807,
32808,
32809,
32810,
32811,
32812,
32813,
32814,
32815,
32816,
32817,
32818,
32819,
32820,
32821,
32822,
32823,
32824,
32825,
32826,
32827,
32828,
32829,
32830,
32831,
32832,
32833,
32834,
32835,
32836,
32837,
32838,
32839,
32840,
32841,
32842,
32843,
32844,
32845,
32846,
32847,
32848,
32849,
32850,
32851,
32852,
32853,
32854,
32855,
32856,
32857,
32858,
32859,
32860,
32861,
32862,
32863,
32864,
32865,
32866,
32867,
32868,
32869,
32870,
32871,
32872,
32873,
32874,
32875,
32876,
32877,
32878,
32879,
32880,
32881,
32882,
32883,
32884,
32885,
32886,
32887,
32888,
32889,
32890,
32891,
32892,
32893,
32894,
32895,
32896,
32897,
32898,
32899,
32900,
32901,
32902,
32903,
32904,
32905,
32906,
32907,
32908,
32909,
32910,
32911,
32912,
32913,
32914,
32915,
32916,
32917,
32918,
32919,
32920,
32921,
32922,
32923,
32924,
32925,
32926,
32927,
32928,
32929,
32930,
32931,
32932,
32933,
32934,
32935,
32936,
32937,
32938,
32939,
32940,
32941,
32942,
32943,
32944,
32945,
32946,
32947,
32948,
32949,
32950,
32951,
32952,
32953,
32954,
32955,
32956,
32957,
32958,
32959,
32960,
32961,
32962,
32963,
32964,
32965,
32966,
32967,
32968,
32969,
32970,
32971,
32972,
32973,
32974,
32975,
32976,
32977,
32978,
32979,
32980,
32981,
32982,
32983,
32984,
32985,
32986,
32987,
32988,
32989,
32990,
32991,
32992,
32993,
32994,
32995,
32996,
32997,
32998,
32999,
33000,
33001,
33002,
33003,
33004,
33005,
33006,
33007,
33008,
33009,
33010,
33011,
33012,
33013,
33014,
33015,
33016,
33017,
33018,
33019,
33020,
33021,
33022,
33023,
33024,
33025,
33026,
33027,
33028,
33029,
33030,
33031,
33032,
33033,
33034,
33035,
33036,
33037,
33038,
33039,
33040,
33041,
33042,
33043,
33044,
33045,
33046,
33047,
33048,
33049,
33050,
33051,
33052,
33053,
33054,
33055,
33056,
33057,
33058,
33059,
33060,
33061,
33062,
33063,
33064,
33065,
33066,
33067,
33068,
33069,
33070,
33071,
33072,
33073,
33074,
33075,
33076,
33077,
33078,
33079,
33080,
33081,
33082,
33083,
33084,
33085,
33086,
33087,
33088,
33089,
33090,
33091,
33092,
33093,
33094,
33095,
33096,
33097,
33098,
33099,
33100,
33101,
33102,
33103,
33104,
33105,
33106,
33107,
33108,
33109,
33110,
33111,
33112,
33113,
33114,
33115,
33116,
33117,
33118,
33119,
33120,
33121,
33122,
33123,
33124,
33125,
33126,
33127,
33128,
33129,
33130,
33131,
33132,
33133,
33134,
33135,
33136,
33137,
33138,
33139,
33140,
33141,
33142,
33143,
33144,
33145,
33146,
33147,
33148,
33149,
33150,
33151,
33152,
33153,
33154,
33155,
33156,
33157,
33158,
33159,
33160,
33161,
33162,
33163,
33164,
33165,
33166,
33167,
33168,
33169,
33170,
33171,
33172,
33173,
33174,
33175,
33176,
33177,
33178,
33179,
33180,
33181,
33182,
33183,
33184,
33185,
33186,
33187,
33188,
33189,
33190,
33191,
33192,
33193,
33194,
33195,
33196,
33197,
33198,
33199,
33200,
33201,
33202,
33203,
33204,
33205,
33206,
33207,
33208,
33209,
33210,
33211,
33212,
33213,
33214,
33215,
33216,
33217,
33218,
33219,
33220,
33221,
33222,
33223,
33224,
33225,
33226,
33227,
33228,
33229,
33230,
33231,
33232,
33233,
33234,
33235,
33236,
33237,
33238,
33239,
33240,
33241,
33242,
33243,
33244,
33245,
33246,
33247,
33248,
33249,
33250,
33251,
33252,
33253,
33254,
33255,
33256,
33257,
33258,
33259,
33260,
33261,
33262,
33263,
33264,
33265,
33266,
33267,
33268,
33269,
33270,
33271,
33272,
33273,
33274,
33275,
33276,
33277,
33278,
33279,
33280,
33281,
33282,
33283,
33284,
33285,
33286,
33287,
33288,
33289,
33290,
33291,
33292,
33293,
33294,
33295,
33296,
33297,
33298,
33299,
33300,
33301,
33302,
33303,
33304,
33305,
33306,
33307,
33308,
33309,
33310,
33311,
33312,
33313,
33314,
33315,
33316,
33317,
33318,
33319,
33320,
33321,
33322,
33323,
33324,
33325,
33326,
33327,
33328,
33329,
33330,
33331,
33332,
33333,
33334,
33335,
33336,
33337,
33338,
33339,
33340,
33341,
33342,
33343,
33344,
33345,
33346,
33347,
33348,
33349,
33350,
33351,
33352,
33353,
33354,
33355,
33356,
33357,
33358,
33359,
33360,
33361,
33362,
33363,
33364,
33365,
33366,
33367,
33368,
33369,
33370,
33371,
33372,
33373,
33374,
33375,
33376,
33377,
33378,
33379,
33380,
33381,
33382,
33383,
33384,
33385,
33386,
33387,
33388,
33389,
33390,
33391,
33392,
33393,
33394,
33395,
33396,
33397,
33398,
33399,
33400,
33401,
33402,
33403,
33404,
33405,
33406,
33407,
33408,
33409,
33410,
33411,
33412,
33413,
33414,
33415,
33416,
33417,
33418,
33419,
33420,
33421,
33422,
33423,
33424,
33425,
33426,
33427,
33428,
33429,
33430,
33431,
33432,
33433,
33434,
33435,
33436,
33437,
33438,
33439,
33440,
33441,
33442,
33443,
33444,
33445,
33446,
33447,
33448,
33449,
33450,
33451,
33452,
33453,
33454,
33455,
33456,
33457,
33458,
33459,
33460,
33461,
33462,
33463,
33464,
33465,
33466,
33467,
33468,
33469,
33470,
33471,
33472,
33473,
33474,
33475,
33476,
33477,
33478,
33479,
33480,
33481,
33482,
33483,
33484,
33485,
33486,
33487,
33488,
33489,
33490,
33491,
33492,
33493,
33494,
33495,
33496,
33497,
33498,
33499,
33500,
33501,
33502,
33503,
33504,
33505,
33506,
33507,
33508,
33509,
33510,
33511,
33512,
33513,
33514,
33515,
33516,
33517,
33518,
33519,
33520,
33521,
33522,
33523,
33524,
33525,
33526,
33527,
33528,
33529,
33530,
33531,
33532,
33533,
33534,
33535,
33536,
33537,
33538,
33539,
33540,
33541,
33542,
33543,
33544,
33545,
33546,
33547,
33548,
33549,
33550,
33551,
33552,
33553,
33554,
33555,
33556,
33557,
33558,
33559,
33560,
33561,
33562,
33563,
33564,
33565,
33566,
33567,
33568,
33569,
33570,
33571,
33572,
33573,
33574,
33575,
33576,
33577,
33578,
33579,
33580,
33581,
33582,
33583,
33584,
33585,
33586,
33587,
33588,
33589,
33590,
33591,
33592,
33593,
33594,
33595,
33596,
33597,
33598,
33599,
33600,
33601,
33602,
